_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,browser,browser_height,browser_width,feedback,tags,time_after,time_before,time_during,time_total,duration,id,url
959320795,5/23/2016 19:17:01,1997120390,5/23/2016 19:16:25,FALSE,clixsense,0.6472,14555684,USA,CA,Laguna Niguel,68.231.198.132,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",799,1440,,"sea, plankton, blue, water",8.2,11.1,14.9,34.4,15,10,http://www.vismet.org/VisMet/images/full/image_130.jpg
959320796,5/23/2016 15:18:33,1996894949,5/23/2016 15:18:19,FALSE,zoombucks,0.4599,4711962,CAN,ON,Markham,76.68.126.66,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",615,1024,,comic,0,3.6,9,12.6,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320796,5/23/2016 16:23:13,1996964096,5/23/2016 16:22:27,FALSE,prodege,0.5851,13300986,CAN,AB,Edmonton,174.3.24.150,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",643,1366,"No, thanks.","#slaytheenemy, #obamawins",14.3,2.6,15,31.9,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320796,5/23/2016 18:44:33,1997086275,5/23/2016 18:43:52,FALSE,prodege,0.4764,22387641,USA,PA,Jeannette,208.94.42.131,Mozilla/5.0 (Windows NT 6.1; rv:46.0) Gecko/20100101 Firefox/46.0,1149,2400,,"obama, slaying, dragon, middle eastern men, flag, bloody, sword",21.8,2.2,15,39.1,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320796,5/23/2016 19:16:10,1997119601,5/23/2016 19:15:38,FALSE,prodege,0.5111,27857642,GBR,Y9,Pontypridd,86.160.228.231,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",928,768,,"Obama, heads, dragon",12.1,3.5,14.8,30.5,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320796,5/23/2016 19:17:25,1997120752,5/23/2016 19:17:02,FALSE,clixsense,0.6472,14555684,USA,CA,Laguna Niguel,68.231.198.132,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",799,1440,,"cartoon, president, blood, knife, monster",3.9,2.3,15,21.2,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320796,5/23/2016 19:24:39,1997128375,5/23/2016 19:23:53,FALSE,instagc,0.5752,20312760,GBR,L2,Rochdale,89.240.225.197,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",741,1518,,"politics, dragon, fight, beheading, evil",6.6,12,15,33.6,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320796,5/23/2016 21:06:49,1997225278,5/23/2016 21:06:19,FALSE,superrewards,0.4582,28396934,USA,CA,San Francisco,162.224.80.153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",655,1280,,"patriotic, sarcastic",9.2,4.4,15,28.7,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320796,5/23/2016 21:29:13,1997243044,5/23/2016 21:27:35,FALSE,tremorgames,0.4571,36895228,CAN,NB,Moncton,142.167.5.32,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",989,1920,don't make the image only view-able once... unless that's necessary for some reason.,"obama, political cartoon, osama binladen, cartoon, snake",78.6,3.3,15,96.9,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320796,5/23/2016 22:27:12,1997316971,5/23/2016 22:22:25,FALSE,elite,0.378,36282662,CAN,MB,Steinbach,142.160.127.175,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-T560NU Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.5 Chrome/38.0.2125.102 Safari/537.36",669,1280,,"obama, president, Osama bin laden, battle, victory, death, heads",38.4,148,14.7,201.1,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320796,5/23/2016 23:08:42,1997365665,5/23/2016 23:08:07,FALSE,neodev,0.4159,28081782,USA,MS,Clinton,98.95.176.184,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",667,1366,no,"obama, terrorists, bin ladens head",9.4,9,15,33.5,15,1,http://www.vismet.org/VisMet/images/full/image_135.jpg
959320797,5/23/2016 16:23:51,1996964688,5/23/2016 16:23:14,FALSE,prodege,0.5851,13300986,CAN,AB,Edmonton,174.3.24.150,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",643,1366,"No, thanks.","#pacaderms, #trumpeter",25.5,3.7,1,30.1,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320797,5/23/2016 18:44:53,1997086607,5/23/2016 18:44:34,FALSE,prodege,0.4764,22387641,USA,PA,Jeannette,208.94.42.131,Mozilla/5.0 (Windows NT 6.1; rv:46.0) Gecko/20100101 Firefox/46.0,1149,2400,,"elephants, tubas, trunks",13.8,2.1,1,17,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320797,5/23/2016 19:16:34,1997119960,5/23/2016 19:16:12,FALSE,prodege,0.5111,27857642,GBR,Y9,Pontypridd,86.160.228.231,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",928,768,,"Trombone, elephants",14,4.8,0.9,19.8,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320797,5/23/2016 19:17:49,1997121172,5/23/2016 19:17:26,FALSE,clixsense,0.6472,14555684,USA,CA,Laguna Niguel,68.231.198.132,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",799,1440,,"elephant, drawing, trombone",18.6,1.7,1,21.4,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320797,5/23/2016 19:25:08,1997129008,5/23/2016 19:24:40,FALSE,instagc,0.5752,20312760,GBR,L2,Rochdale,89.240.225.197,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",741,1518,,"elephant, music, tuba, desert",12.2,9.8,1,23,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320797,5/23/2016 21:07:13,1997225556,5/23/2016 21:07:02,FALSE,superrewards,0.4582,28396934,USA,CA,San Francisco,162.224.80.153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",655,1280,,surreal,7.6,1.6,1,10.3,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320797,5/23/2016 21:29:32,1997243311,5/23/2016 21:29:14,FALSE,tremorgames,0.4571,36895228,CAN,NB,Moncton,142.167.5.32,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",989,1920,,"elephant, trumpet",12.3,3.2,1,16.6,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320797,5/23/2016 22:27:44,1997317904,5/23/2016 22:27:13,FALSE,elite,0.378,36282662,CAN,MB,Steinbach,142.160.127.175,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-T560NU Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.5 Chrome/38.0.2125.102 Safari/537.36",669,1280,,"elephant, tuba, head",17.2,8.6,0.9,26.8,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320797,5/23/2016 23:09:23,1997366006,5/23/2016 23:08:43,FALSE,neodev,0.4159,28081782,USA,MS,Clinton,98.95.176.184,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",667,1366,it was shown less than 3 seconds that is way too short,"elephant, trumpet",28.8,8.2,1,38,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320797,5/24/2016 00:42:47,1997415900,5/24/2016 00:42:05,FALSE,neodev,0.4473,37447147,USA,OR,Portland,50.39.109.171,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",805,1440,Image can stay for some more time,elephant,27.3,12.4,1,40.8,1,2,http://www.vismet.org/VisMet/images/full/image_163.jpg
959320798,5/23/2016 16:24:19,1996965120,5/23/2016 16:23:51,FALSE,prodege,0.5851,13300986,CAN,AB,Edmonton,174.3.24.150,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",643,1366,"No, thanks.",#cartoon,8.2,2.5,15,25.7,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320798,5/23/2016 18:45:28,1997087446,5/23/2016 18:44:53,FALSE,prodege,0.4764,22387641,USA,PA,Jeannette,208.94.42.131,Mozilla/5.0 (Windows NT 6.1; rv:46.0) Gecko/20100101 Firefox/46.0,1149,2400,,"arrow, back, blood, angry, man",12.7,4.8,14.9,32.5,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320798,5/23/2016 19:16:58,1997120351,5/23/2016 19:16:34,FALSE,prodege,0.5111,27857642,GBR,Y9,Pontypridd,86.160.228.231,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",928,768,,"Arrow, back",3.3,4.4,14.8,22.6,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320798,5/23/2016 19:18:10,1997121912,5/23/2016 19:17:49,FALSE,clixsense,0.6472,14555684,USA,CA,Laguna Niguel,68.231.198.132,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",799,1440,,"cartoon, blood, arrow, anger",1.6,2.7,14.9,19.3,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320798,5/23/2016 19:25:39,1997129612,5/23/2016 19:25:09,FALSE,instagc,0.5752,20312760,GBR,L2,Rochdale,89.240.225.197,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",741,1518,,"arrow, clenched fist, anger, blood, wound, stab",2.1,5.2,14.9,22.4,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320798,5/23/2016 21:07:43,1997225978,5/23/2016 21:07:14,FALSE,superrewards,0.4582,28396934,USA,CA,San Francisco,162.224.80.153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",655,1280,,sketch,2.3,10.5,15,27.9,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320798,5/23/2016 21:29:52,1997243583,5/23/2016 21:29:32,FALSE,tremorgames,0.4571,36895228,CAN,NB,Moncton,142.167.5.32,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",989,1920,,"arrow, back, cartoon",1.4,1.5,15,18,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320798,5/23/2016 22:28:38,1997319508,5/23/2016 22:27:45,FALSE,elite,0.378,36282662,CAN,MB,Steinbach,142.160.127.175,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-T560NU Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.5 Chrome/38.0.2125.102 Safari/537.36",775,1280,,"back, stab, angry, boss, arrow, kill",30.4,4.1,14.7,49.3,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320798,5/23/2016 23:26:26,1997375527,5/23/2016 23:25:48,FALSE,neodev,0.4159,28081782,USA,MS,Clinton,98.95.176.184,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",667,1366,none,"white man, black man, attack, with, arrows, attack with arrows",17.5,3.3,15,35.9,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320798,5/24/2016 00:43:27,1997416305,5/24/2016 00:42:47,FALSE,neodev,0.4473,37447147,USA,OR,Portland,50.39.109.171,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",805,1440,,Killing,11.4,7.8,15,34.2,15,3,http://www.vismet.org/VisMet/images/full/image_136.jpg
959320799,5/23/2016 16:25:26,1996965981,5/23/2016 16:24:20,FALSE,prodege,0.5851,13300986,CAN,AB,Edmonton,174.3.24.150,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",643,1366,"No, thanks.",#bythesea,11,6.2,1,18.2,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
959320799,5/23/2016 18:45:48,1997087940,5/23/2016 18:45:29,FALSE,prodege,0.4764,22387641,USA,PA,Jeannette,208.94.42.131,Mozilla/5.0 (Windows NT 6.1; rv:46.0) Gecko/20100101 Firefox/46.0,1149,2400,,"girl, ocean, plastic, water, bottles",14.3,2,1,17.4,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
959320799,5/23/2016 19:17:15,1997120571,5/23/2016 19:16:59,FALSE,prodege,0.5111,27857642,GBR,Y9,Pontypridd,86.160.228.231,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",928,768,,"Under, swa",10.2,2.3,0.9,13.5,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
959320799,5/23/2016 19:18:26,1997122250,5/23/2016 19:18:11,FALSE,clixsense,0.6472,14555684,USA,CA,Laguna Niguel,68.231.198.132,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",799,1440,,"ocean, sand, current, child",11.2,1.4,0.9,13.7,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
959320799,5/23/2016 19:26:03,1997130077,5/23/2016 19:25:40,FALSE,instagc,0.5752,20312760,GBR,L2,Rochdale,89.240.225.197,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",741,1518,,"hidden trash, secrets, children, future, generation",15.8,1.9,1,18.9,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
959320799,5/23/2016 21:08:14,1997226413,5/23/2016 21:07:44,FALSE,superrewards,0.4582,28396934,USA,CA,San Francisco,162.224.80.153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",873,1707,,"surreal, nature, environment",25.2,2.1,1,28.4,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
959320799,5/23/2016 21:30:07,1997243747,5/23/2016 21:29:52,FALSE,tremorgames,0.4571,36895228,CAN,NB,Moncton,142.167.5.32,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",989,1920,,"kid, ocean, beach",10.2,2.2,1,13.5,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
959320799,5/23/2016 22:29:14,1997320600,5/23/2016 22:28:39,FALSE,elite,0.378,36282662,CAN,MB,Steinbach,142.160.127.175,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-T560NU Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.5 Chrome/38.0.2125.102 Safari/537.36",775,1280,,"ocean, peek, girl, rug, turtle",23.7,6,0.9,30.7,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
959320799,5/23/2016 23:27:03,1997375833,5/23/2016 23:26:26,FALSE,neodev,0.4159,28081782,USA,MS,Clinton,98.95.176.184,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",667,1366,none,"boy, finding, bottles, under, wave, under wave, littering plastic bottles",29.9,3.9,1,34.8,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
959320799,5/24/2016 00:44:11,1997416770,5/24/2016 00:43:27,FALSE,neodev,0.4473,37447147,USA,OR,Portland,50.39.109.171,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",805,1440,,sea pollution,16,25.5,1,42.5,1,4,http://www.vismet.org/VisMet/images/full/image_248.jpg
959320800,5/23/2016 19:17:36,1997120987,5/23/2016 19:17:16,FALSE,prodege,0.5111,27857642,GBR,Y9,Pontypridd,86.160.228.231,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",928,768,,"Green, eyes",11.7,2.2,4.9,19,5,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
959320800,5/23/2016 19:18:42,1997122586,5/23/2016 19:18:27,FALSE,clixsense,0.6472,14555684,USA,CA,Laguna Niguel,68.231.198.132,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",799,1440,,"eye, green, leaves",6.8,1.9,4.9,13.7,5,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
959320800,5/23/2016 19:26:48,1997130867,5/23/2016 19:26:03,FALSE,instagc,0.5752,20312760,GBR,L2,Rochdale,89.240.225.197,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",741,1518,,"eye, forest, pupil, iris, veins, trees, jungle",14,5.8,4.9,24.8,5,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
959320800,5/23/2016 21:08:34,1997226690,5/23/2016 21:08:14,FALSE,superrewards,0.4582,28396934,USA,CA,San Francisco,162.224.80.153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",873,1707,,"eyeball, nature, green",6.1,5.4,5,16.5,5,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
959320800,5/23/2016 21:30:32,1997244096,5/23/2016 21:30:07,FALSE,tremorgames,0.4571,36895228,CAN,NB,Moncton,142.167.5.32,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",989,1920,,"eye, pupil, forest, cornea, land rover",17.3,1.8,5,24.1,5,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
959320800,5/23/2016 22:30:00,1997321939,5/23/2016 22:29:15,FALSE,elite,0.378,36282662,CAN,MB,Steinbach,142.160.127.175,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-T560NU Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.5 Chrome/38.0.2125.102 Safari/537.36",775,1280,,"eye, rainforest, jungle, toucan, trees, path, cougar",32.9,4.1,4.9,42.1,5,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
959320800,5/23/2016 23:27:44,1997376174,5/23/2016 23:27:04,FALSE,neodev,0.4159,28081782,USA,MS,Clinton,98.95.176.184,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",667,1366,,"eye, green, green eye, animals in eye, nature, environment",22.5,8.7,5,36.2,5,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
959320800,5/24/2016 00:44:43,1997417067,5/24/2016 00:44:11,FALSE,neodev,0.4473,37447147,USA,OR,Portland,50.39.109.171,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",805,1440,,nature,12.4,8,5,25.5,5,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
959320800,5/24/2016 02:42:17,1997516927,5/24/2016 02:40:57,FALSE,cotter,0.5877,34377132,USA,OH,Pickerington,71.64.6.71,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0,669,1408,The image is very large and I had to zoom out of the page to be able to see the image well. It took long to even see the full image so it felt like not enough time to view the image for this task.,"eye-ball, eye, optic, viewing, images, green, iris, lens",61,11.5,5,77.6,5,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
959320800,5/24/2016 04:04:09,1997580684,5/24/2016 04:03:04,FALSE,prodege,0.4361,33320192,USA,VA,Chesterfield,73.31.38.79,"Mozilla/5.0 (Linux; Android 4.2.2; GT-P3113 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Safari/537.36",431,1024,,"Eye, tree, green",19.8,30.8,1.1,31.9,5,5,http://www.vismet.org/VisMet/images/full/image_103.jpg
959320801,5/23/2016 19:17:52,1997121207,5/23/2016 19:17:37,FALSE,prodege,0.5111,27857642,GBR,Y9,Pontypridd,86.160.228.231,"Mozilla/5.0 (iPad; CPU OS 9_3_2 like Mac OS X) AppleWebKit/601.1.46 (KHTML, like Gecko) Version/9.0 Mobile/13F69 Safari/601.1",928,768,,Octopus,10.5,2.2,0.9,13.8,1,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
959320801,5/23/2016 19:18:55,1997122749,5/23/2016 19:18:43,FALSE,clixsense,0.6472,14555684,USA,CA,Laguna Niguel,68.231.198.132,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",799,1440,,"octupus, tentacles, dark",9.3,1.2,0.9,11.5,1,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
959320801,5/23/2016 19:27:03,1997131167,5/23/2016 19:26:49,FALSE,instagc,0.5752,20312760,GBR,L2,Rochdale,89.240.225.197,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",741,1518,,"octopus, tyres",8.3,1.6,0.9,10.9,1,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
959320801,5/23/2016 21:08:53,1997226993,5/23/2016 21:08:35,FALSE,superrewards,0.4582,28396934,USA,CA,San Francisco,162.224.80.153,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",873,1707,,"octopus, surreal, tires",8,8.1,1,17.1,1,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
959320801,5/23/2016 21:30:44,1997244260,5/23/2016 21:30:33,FALSE,tremorgames,0.4571,36895228,CAN,NB,Moncton,142.167.5.32,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",989,1920,,"octopus, tires",7.5,1.3,1,9.8,1,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
959320801,5/23/2016 22:30:29,1997322769,5/23/2016 22:30:01,FALSE,elite,0.378,36282662,CAN,MB,Steinbach,142.160.127.175,"Mozilla/5.0 (Linux; Android 5.1.1; SAMSUNG SM-T560NU Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/3.5 Chrome/38.0.2125.102 Safari/537.36",669,1280,,"octopus, legs, tentacles, tires",18.8,4.2,0.9,24,1,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
959320801,5/23/2016 23:28:05,1997376368,5/23/2016 23:27:45,FALSE,neodev,0.4159,28081782,USA,MS,Clinton,98.95.176.184,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",667,1366,,"large, squid, blackness, ocean",13.9,3.5,1,18.5,1,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
959320801,5/24/2016 00:45:06,1997417402,5/24/2016 00:44:43,FALSE,neodev,0.4473,37447147,USA,OR,Portland,50.39.109.171,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",805,1440,,tyres,16.8,4.1,1,22,1,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
959320801,5/24/2016 02:42:53,1997517426,5/24/2016 02:42:17,FALSE,cotter,0.5877,34377132,USA,OH,Pickerington,71.64.6.71,Mozilla/5.0 (Windows NT 10.0; WOW64; rv:46.0) Gecko/20100101 Firefox/46.0,912,1920,,"octopus, legs",27.4,5.4,1,33.9,1,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
959320801,5/24/2016 04:04:39,1997581066,5/24/2016 04:04:10,FALSE,prodege,0.4361,33320192,USA,VA,Chesterfield,73.31.38.79,"Mozilla/5.0 (Linux; Android 4.2.2; GT-P3113 Build/JDQ39) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.89 Safari/537.36",431,1024,,"Squid, legs, ocean",17.8,3.7,1,22.5,1,6,http://www.vismet.org/VisMet/images/full/image_102.jpg
959320802,5/23/2016 19:19:18,1997123194,5/23/2016 19:18:56,FALSE,clixsense,0.6472,14555684,USA,CA,Laguna Niguel,68.231.198.132,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",799,1440,,"crackers, sofa, chair, cushions",4,1.3,14.9,20.3,15,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
959320802,5/23/2016 19:27:45,1997131831,5/23/2016 19:27:04,FALSE,instagc,0.5752,20312760,GBR,L2,Rochdale,89.240.225.197,"Mozilla/5.0 (Windows NT 6.2; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/50.0.2661.102 Safari/537.36",741,1518,,"sofa, crumbs, biscuits, cookies, built",2.2,18.9,14.9,36.1,15,7,http://www.vismet.org/VisMet/images/full/image_59.jpg
