worker,duration,job,judgment,unit,wqs,wwa,wsa,wqs_initial,wwa_initial,wsa_initial
32363453,26.0,1,2,2,0.0432312921795,0.186590344878,0.231690938819,0.02865161031,0.146566430458,0.19548548887
32695853,15.0,1,1,1,0.962212626377,0.970964373415,0.990986541548,0.881059992215,0.916316223196,0.961523947641
33057016,143.0,1,1,1,0.795874774467,0.882312608361,0.902032643448,0.304072224478,0.494523757583,0.614878900793
33110177,92.0,1,3,3,0.759209185614,0.827989079873,0.9169313993,0.574925365645,0.664551613212,0.86513275149
33330229,55.5,1,4,4,0.352670536526,0.564526098551,0.624719631974,0.316308915661,0.510159180371,0.620020040474
33427067,26.25,1,4,4,0.620448827663,0.772365667026,0.803309694037,0.453391031221,0.595294621683,0.761624605207
33435788,38.5,1,4,4,0.842798450765,0.874942931133,0.963261054836,0.588447694069,0.679350099919,0.866192106455
33878524,231.0,1,4,4,0.71887848752,0.807390280212,0.890372977157,0.546869984636,0.64850823208,0.843273774463
34333895,114.0,1,1,1,0.948993088631,0.955203418784,0.993498421351,0.740210411537,0.785111702254,0.942809041582
34650780,13.0,1,1,1,0.961192095137,0.965948078527,0.995076357108,0.752678636364,0.775843379969,0.970142500145
35774053,31.0,1,3,3,0.453369808695,0.635775450669,0.713097380872,0.339355602912,0.488287421179,0.694991491062
35936381,37.0,1,1,1,0.973723041331,0.973765782647,0.999956107191,0.733077574938,0.785714285714,0.933007822648
36155226,33.0,1,2,2,0.172071902834,0.368975117851,0.466350966526,0.106030963046,0.280778832842,0.377631611234
36218728,78.5,1,2,2,0.915452194843,0.917960486886,0.997267538114,0.651444685417,0.71573000409,0.910182166032
36261795,61.5,1,2,2,0.915452194843,0.917960486886,0.997267538114,0.651444685417,0.71573000409,0.910182166032
36340274,45.0,1,1,1,0.948993088631,0.955203418784,0.993498421351,0.740210411537,0.785111702254,0.942809041582
36350388,77.0,1,1,1,0.948993088631,0.955203418784,0.993498421351,0.740210411537,0.785111702254,0.942809041582
36837746,59.75,1,4,4,0.198616707789,0.424312441616,0.46809069994,0.233240509661,0.421290154428,0.553633896281
36851940,422.5,1,4,4,0.615231463207,0.73021172525,0.842538461014,0.374295861135,0.530691189483,0.705298803811
