worker,duration,job,judgment,unit,wqs,wwa,wsa,wqs_initial,wwa_initial,wsa_initial
29363385,63.75,1,4,4,0.901432193397,0.932836127365,0.966334993847,0.774975594357,0.839285714286,0.923375176255
29411108,40.5,1,2,2,0.989386963379,0.989513885706,0.999871732647,0.885468039881,0.892857142857,0.991724204667
30312592,41.6666666667,1,3,3,0.789864318116,0.869163381206,0.908763916192,0.65686194891,0.761904761905,0.862131307944
30777913,26.0,1,3,3,0.858503813619,0.900925496877,0.952913217125,0.705440660838,0.785714285714,0.89783356834
30941227,185.0,1,3,3,0.809380910836,0.889111707086,0.910325333011,0.701587301587,0.809523809524,0.866666666667
31089452,26.6666666667,1,3,3,0.789864318116,0.869163381206,0.908763916192,0.65686194891,0.761904761905,0.862131307944
31228275,90.75,1,4,4,0.979649262642,0.980606076661,0.999024262604,0.924045314872,0.928571428571,0.995125723709
31329809,62.75,1,4,4,0.851569096032,0.911139139449,0.934620256295,0.736491609358,0.821428571429,0.896598480958
31883685,23.5,1,2,2,0.988118578168,0.988278986456,0.999837689266,0.922254321779,0.928571428571,0.993196961916
32363453,26.0,1,2,2,0.0,0.0,1e-08,0.0,0.0,0.0
32695853,15.0,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0
33057016,143.0,1,1,1,0.975046589374,0.975370393876,0.999668018935,0.845480506142,0.857142857143,0.986393923832
33110177,92.0,1,3,3,0.972459471683,0.973742789142,0.998682077574,0.948061563121,0.952380952381,0.995464641277
33330229,55.5,1,4,4,0.979497956209,0.980454598232,0.99902428728,0.942512346851,0.946428571429,0.995862102333
33427067,26.25,1,4,4,0.901432193397,0.932836127365,0.966334993847,0.774975594357,0.839285714286,0.923375176255
33435788,38.5,1,4,4,0.901432193397,0.932836127365,0.966334993847,0.774975594357,0.839285714286,0.923375176255
33878524,231.0,1,4,4,0.979497956209,0.980454598232,0.99902428728,0.942512346851,0.946428571429,0.995862102333
34333895,114.0,1,1,1,0.977810802712,0.9780669056,0.99973815402,0.845480506142,0.857142857143,0.986393923832
34650780,13.0,1,1,1,0.975046589374,0.975370393876,0.999668018935,0.845480506142,0.857142857143,0.986393923832
35774053,31.0,1,3,3,0.858503813619,0.900925496877,0.952913217125,0.705440660838,0.785714285714,0.89783356834
35936381,37.0,1,1,1,1.0,1.0,1.0,0.925836307966,0.928571428571,0.997054485502
36155226,33.0,1,2,2,0.958504204318,0.960454017336,0.997969904875,0.922254321779,0.928571428571,0.993196961916
36218728,78.5,1,2,2,1.0,1.0,1.0,0.925836307966,0.928571428571,0.997054485502
36261795,61.5,1,2,2,1.0,1.0,1.0,0.925836307966,0.928571428571,0.997054485502
36340274,45.0,1,1,1,0.977810802712,0.9780669056,0.99973815402,0.845480506142,0.857142857143,0.986393923832
36350388,77.0,1,1,1,0.977810802712,0.9780669056,0.99973815402,0.845480506142,0.857142857143,0.986393923832
36837746,59.75,1,4,4,0.97954296101,0.980499654247,0.999024279883,0.942512346851,0.946428571429,0.995862102333
36851940,422.5,1,4,4,0.979497956209,0.980454598232,0.99902428728,0.942512346851,0.946428571429,0.995862102333
